Id,SalePrice
2735,120329.34284835108
2736,143073.76064503615
2737,114874.92538135285
2738,167122.31578817093
2739,155174.4980751653
2740,136034.8036447603
2741,133514.02937480502
2742,152919.85440625728
2743,130249.61797067281
2744,147369.3550320092
2745,143179.87176796547
2746,129340.55170619518
2747,142690.60902247633
2748,119642.07545793602
2749,113514.54293649888
2750,115986.40430980478
2751,116506.24280164936
2752,211861.73696472534
2753,165647.46971517912
2754,251306.4990566195
2755,139219.5928930948
2756,83314.48035445315
2757,77391.95159753351
2758,78963.66304395144
2759,128689.83805480752
2760,122588.88722038236
2761,135821.1599295906
2762,149022.34455456887
2763,194260.76281777758
2764,150928.38183847716
2765,253734.5529225677
2766,120140.1330247013
2767,84128.8942760399
2768,139863.19710704064
2769,125378.33737330204
2770,151142.20553502894
2771,108313.1105316217
2772,110581.15173748547
2773,148086.3897646794
2774,141732.3090457619
2775,126087.10950443972
2776,137600.74140228747
2777,136265.64950569288
2778,114253.31068852708
2779,115523.20280281737
2780,111879.21696246581
2781,93179.99091417792
2782,90515.63848122736
2783,81920.6949561409
2784,118772.30448009817
2785,127834.37038594116
2786,61129.585569163755
2787,122222.70503053906
2788,72965.80459443385
2789,201175.39348148057
2790,93778.16430433556
2791,121012.54193486228
2792,75347.4754245865
2793,161651.60650204576
2794,84800.98935735419
2795,123216.93557459806
2796,91772.98998043896
2797,227739.7756150948
2798,103965.63931126139
2799,117072.4875403618
2800,82192.00367494054
2801,111650.21685448197
2802,124281.22172048842
2803,212083.22117802082
2804,132494.1042513638
2805,97021.83422299809
2806,97885.11299578937
2807,157181.6135615632
2808,132059.51872550137
2809,122933.04079855497
2810,122068.20269630228
2811,154165.13129326628
2812,146988.67193047958
2813,209661.6894090621
2814,208072.86675729312
2815,94620.67754773506
2816,231801.1112467268
2817,125935.57827074206
2818,117459.77264674084
2819,169830.09238054132
2820,122888.53012456978
2821,109900.65022014505
2822,166549.61894927575
2823,289826.9440971824
2824,168520.24591315255
2825,149739.65692510843
2826,132071.46442733833
2827,149360.35387823745
2828,223477.74972138696
2829,211877.8923582731
2830,251452.4979975582
2831,183684.44307242875
2832,230392.29178117437
2833,263420.5174693046
2834,214060.22999526656
2835,225256.42899630696
2836,194992.69883523273
2837,165313.49692514088
2838,147072.29583423445
2839,168582.30975851652
2840,202199.40435689245
2841,202014.5831052002
2842,208990.98517131258
2843,147146.98878387277
2844,165958.89085629958
2845,112686.95628693528
2846,204814.55538299304
2847,186415.48429517006
2848,220519.26390159712
2849,213970.00297247805
2850,280465.8584848132
2851,225879.72645786655
2852,233668.0412680481
2853,219869.27012531806
2854,141358.77715446425
2855,199808.53586550686
2856,205268.59839865394
2857,195256.8781128503
2858,194903.32198317503
2859,115850.86949324749
2860,120998.9966797564
2861,131990.439559588
2862,203091.21517827123
2863,128671.6319392399
2864,249787.41342515315
2865,150214.14271089778
2866,203683.71165237736
2867,91714.79831510203
2868,121046.91271888131
2869,117137.84537621269
2870,130249.68794395681
2871,96995.85561249912
2872,53380.96687249921
2873,102571.07047111956
2874,125289.88650503107
2875,129787.40130564306
2876,155397.33217516143
2877,124346.98356856253
2878,141585.42691987776
2879,120936.23874114627
2880,115552.9659109868
2881,127540.91919277543
2882,134897.63765826426
2883,158659.520871594
2884,185298.52768682703
2885,153457.07230565543
2886,169890.4001128952
2887,105832.91232832219
2888,128988.59782842045
2889,70801.37313965445
2890,76062.71424518933
2891,148452.84442940124
2892,67137.70173427327
2893,109708.4049269031
2894,66110.35669619213
2895,257260.06376480954
2896,248370.59048493416
2897,195089.91038351247
2898,198904.50846121332
2899,229447.21135144585
2900,152616.4165111765
2901,186100.90731483343
2902,182288.47522997906
2903,301078.0276902854
2904,333023.3241940969
2905,68954.24352302885
2906,220800.4018257608
2907,126762.91757389215
2908,123422.41969783726
2909,193756.4835552577
2910,84054.0414777963
2911,106916.71549578811
2912,142955.14319459884
2913,106228.43100726574
2914,99710.588819702
2915,99710.588819702
2916,106228.43100726574
2917,155691.7814488277
2918,118204.38790119326
2919,235309.2040652393
